관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
대전광역시 동구,,대전광역시 동구 추동 327-5,생활방범,1,200,,30,May.17,042-251-4175,36.3731508,127.4755177,2020.3.5
대전광역시 동구,,대전광역시 동구 추동 447,생활방범,1,200,,30,May.17,042-251-4175,36.3732957,127.4735532,2020.3.5
대전광역시 동구,,대전광역시 동구 추동 산46-2,생활방범,2,200,,30,May.17,042-251-4175,36.3668928,127.4755809,2020.3.5
대전광역시 동구,,대전광역시 동구 주산동 252-1,생활방범,2,200,,30,May.17,042-251-4175,36.3535947,127.4773207,2020.3.5
대전광역시 동구,대전광역시 동구 대청호수로 54(비룡동),,생활방범,2,200,,30,May.17,042-251-4175,36.3370233,127.4777283,2020.3.5
대전광역시 동구,,대전광역시 동구 비래동 2-10,생활방범,2,200,,30,May.17,042-251-4175,36.3568489,127.4612601,2020.3.5
대전광역시 동구,,대전광역시 동구 오동 산9-7,생활방범,2,200,,30,May.17,042-251-4175,36.4167144,127.5305756,2020.3.5
대전광역시 동구,,대전광역시 동구 내탑동 1-3,생활방범,2,200,,30,May.17,042-251-4175,36.3908996,127.5309302,2020.3.5
대전광역시 동구,,대전광역시 동구 신상동 282-3 1,생활방범,1,200,,30,May.17,042-251-4175,36.3540506,127.4985262,2020.3.5
대전광역시 동구,,대전광역시 동구 신상동 282-3 2,생활방범,1,200,,30,May.17,042-251-4175,36.3540679,127.4980917,2020.3.5
대전광역시 동구,,대전광역시 동구 신상동 142-1,생활방범,2,200,,30,May.17,042-251-4175,36.3537014,127.5185547,2020.3.5
대전광역시 동구,,대전광역시 동구 신상동 산13-5,생활방범,2,200,,30,May.17,042-251-4175,36.3483938,127.4978916,2020.3.5
대전광역시 동구,,대전광역시 동구 세천동 93-7,생활방범,2,200,,30,May.17,042-251-4175,36.3457514,127.4919373,2020.3.5
대전광역시 동구,,대전광역시 동구 세천동 169-7,생활방범,2,200,,30,May.17,042-251-4175,36.3383705,127.4899603,2020.3.5
대전광역시 동구,,대전광역시 동구 세천동 227-5,생활방범,2,200,,30,May.17,042-251-4175,36.3337256,127.4927985,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 60-4,차량방범,2,200,,30,Jun.17,042-251-4175,36.3374367,127.4636864,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 60-3,차량방범,2,200,,30,Jun.17,042-251-4175,36.3371155,127.4638302,2020.3.5
대전광역시 동구,,대전광역시 동구 가양동 47-9,차량방범,2,200,,30,Jun.17,042-251-4175,36.3535282,127.4536965,2020.3.5
대전광역시 동구,,대전광역시 동구 가양동 90-4,차량방범,2,200,,30,Jun.17,042-251-4175,36.3498061,127.4521105,2020.3.5
대전광역시 동구,대전광역시 동구 계족로446번길 6(용전동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3512509,127.4329232,2020.3.5
대전광역시 동구,,대전광역시 동구 성남동 166-122,생활방범,1,200,,30,Jul.17,042-251-4175,36.3441876,127.4345722,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1678번길 14(성남동),,생활방범,2,200,,30,Jul.17,042-251-4175,36.3481491,127.4364225,2020.3.5
대전광역시 동구,대전광역시 동구 홍도로9번길 20-1(홍도동),,생활방범,2,200,,30,Jul.17,042-251-4175,36.3467349,127.4289349,2020.3.5
대전광역시 동구,대전광역시 동구 태전로 5(중동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3311856,127.4307906,2020.3.5
대전광역시 동구,대전광역시 동구 역전시장길 69(정동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3289448,127.4348044,2020.3.5
대전광역시 동구,대전광역시 동구 선화로196번길 44(중동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.332111,127.4287488,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 792(중동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3303148,127.4334801,2020.3.5
대전광역시 동구,대전광역시 동구 새터2길 22(신흥동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3227392,127.4437111,2020.3.5
대전광역시 동구,대전광역시 동구 토천2길 1(신흥동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3186785,127.4446074,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로110번길 120-9(대동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3293043,127.4500378,2020.3.5
대전광역시 동구,대전광역시 동구 삼성동 484,,생활방범,1,200,,30,Jul.17,042-251-4175,36.3412387,127.4320016,2020.3.5
대전광역시 동구,대전광역시 동구 대전천동로 681(삼성동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3376046,127.4258559,2020.3.5
대전광역시 동구,대전광역시 동구 대전로470번길 33(가오동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3081972,127.4526358,2020.3.5
대전광역시 동구,대전광역시 동구 옥천로351번길 7(삼정동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3259852,127.4724836,2020.3.5
대전광역시 동구,대전광역시 동구 달기장1길 17(판암동),,생활방범,2,200,,30,Jul.17,042-251-4175,36.3231669,127.447916,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 510-54,생활방범,2,200,,30,Jul.17,042-251-4175,36.3267789,127.4495886,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 277-25,생활방범,1,200,,30,Jul.17,042-251-4175,36.3304795,127.4633667,2020.3.5
대전광역시 동구,대전광역시 동구 대청호수로 1093(효평동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.4066795,127.4733937,2020.3.5
대전광역시 동구,대전광역시 동구 산내로386번길 7-4(하소동),,생활방범,2,200,,30,Jul.17,042-251-4175,36.2193403,127.441591,2020.3.5
대전광역시 동구,대전광역시 동구 성동로 1(자양동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3369688,127.4518308,2020.3.5
대전광역시 동구,대전광역시 동구 가양로56번길 13(가양동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3417431,127.4427813,2020.3.5
대전광역시 동구,대전광역시 동구 매봉로 18(가양동),,생활방범,2,200,,30,Jul.17,042-251-4175,36.3462521,127.4431963,2020.3.5
대전광역시 동구,대전광역시 동구 흥룡로71번길 37(가양동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3521449,127.4516142,2020.3.5
대전광역시 동구,대전광역시 동구 우암로 340-15(가양동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.3494047,127.4523821,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로256번길 158(가양동),,생활방범,1,200,,30,Jul.17,042-251-4175,36.34749296,127.4546099,2020.3.5
대전광역시 동구,,대전광역시 동구 소제동 305-799,생활방범,1,200,,30,Sep.17,042-251-4175,36.3350472,127.4424749,2020.3.5
대전광역시 동구,대전광역시 동구 진수길 11(소제동),,생활방범,1,200,,30,Sep.17,042-251-4175,36.3350493,127.4398536,2020.3.5
대전광역시 동구,대전광역시 동구 토천6길 67(천동),,생활방범,1,200,,30,Sep.17,042-251-4175,36.3180541,127.4482444,2020.3.5
대전광역시 동구,대전광역시 동구 계족로517번길 21(용전동),,생활방범,1,200,,30,Dec.17,042-251-4175,36.357747,127.4314325,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1572번길 173(성남동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3411803,127.4344915,2020.3.5
대전광역시 동구,대전광역시 동구 동산초교로10번길 23(홍도동),,생활방범,1,200,,30,Dec.17,042-251-4175,36.3461112,127.4287564,2020.3.5
대전광역시 동구,대전광역시 동구 새둑길 23(신안동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3294644,127.4390162,2020.3.5
대전광역시 동구,대전광역시 동구 충무로203번길 68-2(인동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3245423,127.4371082,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 184-19(대동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3308857,127.4429637,2020.3.5
대전광역시 동구,대전광역시 동구 현암로10번길 53(삼성동),,생활방범,1,200,,30,Dec.17,042-251-4175,36.3442735,127.4198831,2020.3.5
대전광역시 동구,대전광역시 동구 대전로470번길 17-4(가오동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3077852,127.4520127,2020.3.5
대전광역시 동구,대전광역시 동구 옥천로 202-7(판암동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3179192,127.4625078,2020.3.5
대전광역시 동구,대전광역시 동구 동부로 55-58(판암동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3240295,127.4583778,2020.3.5
대전광역시 동구,대전광역시 동구 계족로140번길 191-1(용운동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3282475,127.4548446,2020.3.5
대전광역시 동구,,대전광역시 동구 신상동 642-1,생활방범,2,200,,30,Dec.17,042-251-4175,36.3522471,127.5148057,2020.3.5
대전광역시 동구,,대전광역시 동구 대성동 131,생활방범,1,200,,30,Dec.17,042-251-4175,36.3025865,127.4594402,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로 171-23(자양동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.336643,127.4468211,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 282(가양동),,생활방범,1,200,,30,Dec.17,042-251-4175,36.3379968,127.4382111,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로284번길 3(가양동),,생활방범,2,200,,30,Dec.17,042-251-4175,36.3463258,127.4454652,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로 1578-31(성남동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3425082,127.4289561,2020.3.5
대전광역시 동구,대전광역시 동구 신흥초등길 21(신흥동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3258529,127.4403346,2020.3.5
대전광역시 동구,대전광역시 동구 현암로 11(삼성동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3423515,127.4217404,2020.3.5
대전광역시 동구,대전광역시 동구 태전로 74-34(삼성동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3368573,127.4282552,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 356-2,어린이보호,3,200,,30,May.18,042-251-4175,36.3155733,127.4619459,2020.3.5
대전광역시 동구,대전광역시 동구 달기장3길 57(판암동),,어린이보호,2,200,,30,May.18,042-251-4175,36.3244308,127.4509151,2020.3.5
대전광역시 동구,대전광역시 동구 용운로192번길 49-24(용운동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3260939,127.4634303,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로 135(용운동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3287434,127.4542865,2020.3.5
대전광역시 동구,대전광역시 동구 산내로1287번길 2(낭월동),,어린이보호,3,200,,30,May.18,042-251-4175,36.2785221,127.4681882,2020.3.5
대전광역시 동구,대전광역시 동구 가양동 331-3,,어린이보호,3,200,,30,May.18,042-251-4175,36.3408391,127.4419329,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로248번길 19(가양동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3440375,127.4481844,2020.3.5
대전광역시 동구,대전광역시 동구 비래서로62번길 60(가양동),,어린이보호,3,200,,30,May.18,042-251-4175,36.3519446,127.4492714,2020.3.5
대전광역시 동구,,대전광역시 동구 자양동 111-5,생활방범,1,200,,30,Oct.18,042-251-4175,36.3329949,127.4511684,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1683번길 113(용전동 60-7),,생활방범,2,200,,30,Nov.18,042-251-4175,36.3538798,127.436545,2020.3.5
대전광역시 동구,대전광역시 동구 계족로382번길 35(성남동 501-20),,생활방범,2,200,,30,Nov.18,042-251-4175,36.3464288,127.4349343,2020.3.5
대전광역시 동구,대전광역시 동구 옛신탄진로63번길 37(홍도동 141-15),,생활방범,1,200,,30,Nov.18,042-251-4175,36.3448468,127.4214992,2020.3.5
대전광역시 동구,대전광역시 동구 미화1길20(소제동 305-284),,생활방범,3,200,,30,Nov.18,042-251-4175,36.3367499,127.441378,2020.3.5
대전광역시 동구,대전광역시 동구 대전천동로 456(인동 30-7),,생활방범,2,200,,30,Nov.18,042-251-4175,36.3226712,127.4357507,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로110번길 82(대동 23-23),,생활방범,2,200,,30,Nov.18,042-251-4175,36.3304846,127.4487898,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1504번길 38(삼성동 316-9),,생활방범,2,200,,30,Nov.18,042-251-4175,36.3386437,127.421955,2020.3.5
대전광역시 동구,대전광역시 동구 은어송로 56(가오동 649),,생활방범,1,200,,30,Nov.18,042-251-4175,36.305879,127.4557197,2020.3.5
대전광역시 동구,대전광역시 동구 판암로 79(판암동 148),,생활방범,2,200,,30,Nov.18,042-251-4175,36.3164489,127.4679586,2020.3.5
대전광역시 동구,대전광역시 동구 대동천우안1길 76(판암동 552-14),,생활방범,1,200,,30,Nov.18,042-251-4175,36.320324,127.4482276,2020.3.5
대전광역시 동구,대전광역시 동구 용운로 151(용운동 295-16),,생활방범,2,200,,30,Nov.18,042-251-4175,36.3282049,127.459338,2020.3.5
대전광역시 동구,대전광역시 동구 세천공원로 160(세천동 238-1),,생활방범,2,200,,30,Nov.18,042-251-4175,36.332444,127.492981,2020.3.5
대전광역시 동구,대전광역시 동구 산내로835번길 384-4(삼괴동 697),,생활방범,2,200,,30,Nov.10,042-251-4175,36.2429714,127.4540221,2020.3.5
대전광역시 동구,대전광역시 동구 충정로139번길 28(자양동 192-30),,생활방범,1,200,,30,Nov.10,042-251-4175,36.3414955,127.449649,2020.3.5
대전광역시 동구,대전광역시 동구 갱이7길 11(가양동 355-4),,생활방범,1,200,,30,Nov.10,042-251-4175,36.338679,127.4435867,2020.3.5
대전광역시 동구,대전광역시 동구 우암로291번길 40(가양동 85-3),,생활방범,2,200,,30,Nov.10,042-251-4175,36.3478702,127.446977,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 389-9,생활방범,4,200,,30,Feb.19,042-251-4175,36.314325,127.456356,2020.3.5
대전광역시 동구,대전광역시 동구 계족로424번길 46(용전동),,생활방범,2,200,,30,May.19,042-251-4175,36.34937234,127.4348842,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1678번길 69(성남동),,생활방범,2,200,,30,May.19,042-251-4175,36.3456703,127.436503,2020.3.5
대전광역시 동구,대전광역시 동구 옛신탄진로 71-14(홍도동),,생활방범,2,200,,30,May.19,042-251-4175,36.3466021,127.4216232,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 812(정동),,생활방범,4,200,,30,May.19,042-251-4175,36.3320422,127.4324674,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 83(신흥동),,생활방범,2,200,,30,May.19,042-251-4175,36.3221099,127.4444473,2020.3.5
대전광역시 동구,대전광역시 동구 천광길 28(대동),,생활방범,2,200,,30,May.19,042-251-4175,36.328343,127.4471016,2020.3.5
대전광역시 동구,대전광역시 동구 태전로137번길 26(삼성동),,생활방범,2,200,,30,May.19,042-251-4175,36.339458,127.420387,2020.3.5
대전광역시 동구,대전광역시 동구 태전로 182(삼성동),,생활방범,2,200,,30,May.19,042-251-4175,36.343265,127.4182569,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 570-49(천동),,생활방범,1,200,,30,May.19,042-251-4175,36.312037,127.4442527,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 570-47(천동),,생활방범,2,200,,30,May.19,042-251-4175,36.312005,127.444011,2020.3.5
대전광역시 동구,대전광역시 동구 새울로 28-17(판암동),,생활방범,1,200,,30,May.19,042-251-4175,36.3200849,127.463204,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 505-2,생활방범,2,200,,30,May.19,042-251-4175,36.319726,127.452545,2020.3.5
대전광역시 동구,대전광역시 동구 옻밭5길 130(판암동),,생활방범,1,200,,30,May.19,042-251-4175,36.3197057,127.452334,2020.3.5
대전광역시 동구,대전광역시 동구 대봉길 5(용운동),,생활방범,2,200,,30,May.19,042-251-4175,36.3278515,127.4476956,2020.3.5
대전광역시 동구,대전광역시 동구 회남로112번길 2(신하동),,생활방범,1,200,,30,May.19,042-251-4175,36.3566558,127.4995617,2020.3.5
대전광역시 동구,대전광역시 동구 이사로122번길 131(이사동),,생활방범,2,200,,30,May.19,042-251-4175,36.286131,127.4398088,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로5번길 93(자양동),,생활방범,2,200,,30,May.19,042-251-4175,36.340154,127.4494278,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1704번길 22(가양동),,생활방범,1,200,,30,May.19,042-251-4175,36.347913,127.438957,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1704번길 20(가양동),,생활방범,1,200,,30,May.19,042-251-4175,36.3481022,127.438993,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1770번길 51(가양동),,생활방범,2,200,,30,May.19,042-251-4175,36.3528665,127.4465173,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 617(효동),,차량방범,2,200,,30,May.19,042-251-4175,36.3156922,127.4400172,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 273-5,생활방범,3,200,,30,Apr.19,042-251-4175,36.319988,127.460897,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 273-5,생활방범,2,200,,30,Apr.19,042-251-4175,36.319034,127.460652,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 303-27,생활방범,2,200,,30,Apr.19,042-251-4175,36.317632,127.458226,2020.3.5
대전광역시 동구,,대전광역시 동구 정동 4-6,생활방범,2,200,,30,Jul.19,042-251-4175,36.336246,127.431429,2020.3.5
대전광역시 동구,대전광역시 동구 역전1길 91(정동),,생활방범,2,200,,30,Jul.19,042-251-4175,36.3342925,127.431873,2020.3.5
대전광역시 동구,대전광역시 동구 역전1길 41(정동),,생활방범,2,200,,30,Jul.19,042-251-4175,36.3333878,127.4321023,2020.3.5
대전광역시 동구,대전광역시 동구 새울로123번길 24-16(용운동),,생활방범,3,200,,30,Feb.20,042-251-4175,36.330247,127.461761,2020.3.5
대전광역시 동구,대전광역시 동구 새울로109번길 34-22(용운동),,생활방범,3,200,,30,Mar.20,042-251-4175,36.329303,127.460625,2020.3.5
대전광역시 동구,대전광역시 동구 새울로109번길 8-21(용운동),,생활방범,3,200,,30,Apr.20,042-251-4175,36.329058,127.461843,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로5번길 66-1(자양동),,생활방범,3,200,,30,May.20,042-251-4175,36.338868,127.449433,2020.3.5
대전광역시 동구,대전광역시 동구 석천로 36(낭월동),,생활방범,3,200,,30,Jun.20,042-251-4175,36.275319,127.465625,2020.3.5
대전광역시 동구,대전광역시 동구 석천로 72(낭월동),,생활방범,4,200,,30,Jul.20,042-251-4175,36.274337,127.469555,2020.3.5
대전광역시 동구,대전광역시 동구 물류로14번길 73-1(구도동),,생활방범,4,200,,30,Mar.20,042-251-4175,36.27313759,127.465174,2020.3.5
대전광역시 동구,대전광역시 동구 물류로 4(구도동),,생활방범,2,200,,30,Apr.20,042-251-4175,36.272191,127.468937,2020.3.5
대전광역시 동구,대전광역시 동구 안골로28번길 80(구도동),,생활방범,3,200,,30,May.20,042-251-4175,36.271069,127.468044,2020.3.5
대전광역시 동구,대전광역시 동구 안골로28번길 15-4(구도동),,생활방범,3,200,,30,Jun.20,042-251-4175,36.270197,127.471181,2020.3.5
대전광역시 동구,대전광역시 동구 동구청로 147(가오동),,시설물관리,41,200,,30,Jun.12,042-251-4175,36.3118932,127.4548914,2020.3.5
대전광역시 동구,대전광역시 동구 동구청로 148(가오동),,시설물관리,99,41,,30,Jun.12,042-251-4175,36.3118932,127.4548914,2020.3.5
대전광역시 동구,대전광역시 동구 대동천우안5길 24(소제동),,시설물관리,4,41,,30,Jan.15,042-251-4175,36.3345617,127.4388138,2020.3.5
대전광역시 동구,대전광역시 동구 충무로203번길 28-25(인동),,시설물관리,5,41,,30,Jan.15,042-251-4175,36.3237081,127.437768,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 24(효동),,시설물관리,4,130,,30,Jan.17,042-251-4175,36.3170302,127.4418538,2020.3.5
대전광역시 동구,대전광역시 동구 옥천로 157-7(판암동),,시설물관리,6,200,,30,Jan.18,042-251-4175,36.3173588,127.4577523,2020.3.5
대전광역시 동구,대전광역시 동구 동부로 37(판암동),,시설물관리,7,41,,30,Jan.15,042-251-4175,36.3204493,127.4574036,2020.3.5
대전광역시 동구,대전광역시 동구 새울로109번길 5(용운동),,시설물관리,4,41,,30,Jan.10,042-251-4175,36.3280687,127.4615745,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 180(대동),,시설물관리,4,130,,30,Jan.15,042-251-4175,36.3300174,127.4428271,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로 16(자양동),,시설물관리,8,41,,30,Apr.11,042-251-4175,36.3354571,127.4486517,2020.3.5
대전광역시 동구,대전광역시 동구 가양로 122(가양동),,시설물관리,7,41,,30,Jan.17,042-251-4175,36.3469774,127.4414594,2020.3.5
대전광역시 동구,대전광역시 동구 흥룡로 33(가양동),,시설물관리,4,41,,30,Jan.17,042-251-4175,36.3490117,127.4473923,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 515(용전동),,시설물관리,8,41,,30,Jan.16,042-251-4175,36.3577721,127.4323876,2020.3.5
대전광역시 동구,대전광역시 동구 계족로368번길 70,,시설물관리,3,130,,30,Apr.10,042-251-4175,36.3445278,127.4375016,2020.3.5
대전광역시 동구,대전광역시 동구 동산초교로34번길 56(홍도동),,시설물관리,8,200,,30,Dec.17,042-251-4175,36.34908053,127.4258279,2020.3.5
대전광역시 동구,대전광역시 동구 태전로 138-12(삼성동),,시설물관리,6,130,,30,Jan.16,042-251-4175,36.3405613,127.4221659,2020.3.5
대전광역시 동구,대전광역시 동구 옥천로 633(세천동),,시설물관리,8,130,,30,Jan.16,042-251-4175,36.3435596,127.4926716,2020.3.5
대전광역시 동구,대전광역시 동구 산내로 1326(산내동),,시설물관리,8,200,,30,Jan.16,042-251-4175,36.28197035,127.4676436,2020.3.5
대전광역시 동구,,대전광역시 동구 대성동 12-5,재난재해,1,200,,30,Mar.16,042-251-4175,36.17560455,127.2750379,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 산 32-1,재난재해,1,200,,30,Mar.16,042-251-4175,36.18111506,127.2815606,2020.3.5
대전광역시 동구,대전광역시 동구 가양남로13번길 3(가양동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.34024118,127.4428624,2020.3.5
대전광역시 동구,대전광역시 동구 우암로326번길 65(가양동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3478526,127.4545041,2020.3.5
대전광역시 동구,대전광역시 동구 동부로73번길 20-7(용운동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3233961,127.4608113,2020.3.5
대전광역시 동구,대전광역시 동구 홍도로55번길 4(홍도동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3506834,127.4273341,2020.3.5
대전광역시 동구,대전광역시 동구 은어송로51번길 19(가오동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3065202,127.4544492,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 459(용전동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3527822,127.4318189,2020.3.5
대전광역시 동구,대전광역시 동구 세천동 37-13,,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3409594,127.4920896,2020.3.5
대전광역시 동구,대전광역시 동구 성동로37번길 55(자양동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.33771528,127.4503475,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로6번길 11(자양동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3356834,127.4476073,2020.3.5
대전광역시 동구,,대전광역시 동구 낭월동 640,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.2794186,127.4719485,2020.3.5
대전광역시 동구,대전광역시 동구 산내로1337번길 7(낭월동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.2823701,127.4662319,2020.3.5
대전광역시 동구,대전광역시 동구 대전로867번길 28(삼성동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3360817,127.4288344,2020.3.5
대전광역시 동구,대전광역시 동구 충정로18번길 60(가양동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3470377,127.4507286,2020.3.5
대전광역시 동구,대전광역시 동구 계족로358번길 89(가양동),,쓰레기단속,2,200,,30,Jun.16,042-251-4175,36.3441275,127.4389149,2020.3.5
대전광역시 동구,대전광역시 동구 매봉로 18(가양동),,쓰레기단속,2,200,,30,Oct.16,042-251-4175,36.3462521,127.4431963,2020.3.5
대전광역시 동구,대전광역시 동구 우암로246번길 9-16(가양동),,쓰레기단속,2,200,,30,Oct.16,042-251-4175,36.344131,127.4446441,2020.3.5
대전광역시 동구,대전광역시 동구 대전천동로 202(가오동),,쓰레기단속,2,200,,30,Oct.16,042-251-4175,36.3053876,127.4513727,2020.3.5
대전광역시 동구,대전광역시 동구 갱이3길 45(가양동),,쓰레기단속,2,200,,30,Oct.16,042-251-4175,36.3393777,127.4434525,2020.3.5
대전광역시 동구,대전광역시 동구 대동천좌안3길 58(신흥동),,쓰레기단속,2,200,,30,Oct.16,042-251-4175,36.3245221,127.4409874,2020.3.5
대전광역시 동구,대전광역시 동구 태전로 59(삼성동),,쓰레기단속,2,200,,30,Oct.16,042-251-4175,36.3351328,127.4274857,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 284-1,쓰레기단속,2,200,,30,Oct.15,042-251-4175,36.3294865,127.4616727,2020.3.5
대전광역시 동구,대전광역시 동구 산내로1287번길 40-30(낭월동),,쓰레기단속,1,41,,30,Jun.11,042-251-4175,36.2788309,127.4676429,2020.3.5
대전광역시 동구,대전광역시 동구 용운로1번길 28-21(대동),,쓰레기단속,1,41,,30,Jul.13,042-251-4175,36.32977824,127.4453692,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로11번길 63(자양동),,쓰레기단속,1,41,,30,Dec.15,042-251-4175,36.338526,127.4496655,2020.3.5
대전광역시 동구,대전광역시 동구 계족로424번길 4(용전동),,쓰레기단속,1,41,,30,Oct.12,042-251-4175,36.3493926,127.4327682,2020.3.5
대전광역시 동구,대전광역시 동구 계족로489번길 12(용전동),,쓰레기단속,1,41,,30,Jul.15,042-251-4175,36.3555324,127.4319712,2020.3.5
대전광역시 동구,대전광역시 동구 갱이3길 23(가양동),,쓰레기단속,1,41,,30,Jul.15,042-251-4175,36.33871676,127.4427671,2020.3.5
대전광역시 동구,대전광역시 동구 갱이길 37(가양동),,쓰레기단속,2,200,,30,Nov.17,042-251-4175,36.3376459,127.4420787,2020.3.5
대전광역시 동구,대전광역시 동구 옥천로 152-9(판암동),,쓰레기단속,2,200,,30,Nov.17,042-251-4175,36.3163463,127.4581693,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로284번길 136,,쓰레기단속,2,200,,30,Nov.17,042-251-4175,36.3499746,127.4510444,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로11번안길 57(자양동),,쓰레기단속,2,200,,30,Nov.17,042-251-4175,36.3360412,127.4518083,2020.3.5
대전광역시 동구,대전광역시 동구 비래서로42번길 76(가양동),,쓰레기단속,2,200,,30,Nov.17,042-251-4175,36.3510185,127.4472067,2020.3.5
대전광역시 동구,대전광역시 동구 계족로489번길 35(용전동),,쓰레기단속,2,200,,30,Nov.17,042-251-4175,36.3554777,127.4306617,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로248번길 17(가양동),,쓰레기단속,2,200,,30,Nov.17,042-251-4175,36.3470047,127.4559186,2020.3.5
